Time,other,x,y,z
1187528,916,114,390,821
1187548,897,105,389,802
1187568,969,112,425,863
1187589,972,92,425,869
1187609,958,128,412,855
1187629,983,116,424,879
1187649,951,126,411,848
1187669,977,120,421,873
1187689,969,114,428,862
1187709,995,120,424,891
1187730,1003,115,439,895
1187750,1072,98,476,956
1187770,1117,128,488,996
1187790,1148,107,508,1024
1187810,1129,111,498,1006
1187830,1075,128,463,962
1187850,1104,113,502,976
1187871,1172,132,509,1047
1187891,1141,104,499,1021
1187911,1137,136,496,1014
1187931,1106,154,493,978
1187951,1072,134,501,938
1187971,1142,129,506,1015
1187991,1154,130,521,1021
1188012,1083,139,466,967
1188032,1097,155,501,963
1188052,1019,145,470,892
1188072,1008,124,452,893
1188092,954,102,440,840
1188112,1000,110,441,891
1188132,1018,112,448,907
1188153,1027,121,446,917
1188173,968,116,415,866
1188193,1003,87,453,890
1188213,1029,92,462,915
1188233,1001,129,437,891
1188253,944,106,403,847
1188273,893,98,386,798
1188293,890,117,365,802
1188314,815,76,354,730
1188334,827,102,342,746
1188354,781,70,329,705
1188374,781,70,329,705
1188394,817,88,346,735
1188414,794,81,334,716
1188434,785,49,330,711
1188455,802,66,353,717
1188475,852,47,350,775
1188495,907,85,382,818
1188515,936,106,382,847
1188535,864,85,362,779
1188555,979,62,415,884
1188575,984,46,422,887
1188596,1003,63,413,911
1188616,1040,60,449,936
1188636,1030,91,431,931
1188656,1049,102,441,946
1188676,990,65,432,888
1188696,1049,76,435,951
1188716,1038,59,446,936
1188737,1038,59,446,936
1188757,1058,96,443,956
1188777,1042,77,440,941
1188797,1023,82,441,919
1188817,1077,103,458,969
1188837,1076,68,468,967
1188857,1071,88,438,973
1188878,1075,96,454,970
1188898,1063,72,466,953
1188918,1167,92,503,1049
1188938,1140,77,498,1022
1188958,1137,97,483,1024
1188978,1138,96,504,1016
1188998,1164,106,485,1053
1189019,1129,98,493,1010
1189039,1084,85,471,972
1189059,1082,86,460,976
1189079,1089,82,489,970
1189099,1094,101,475,980
1189119,1085,116,464,973
1189139,1071,98,468,958
1189160,1084,99,466,973
1189180,1098,73,475,987
1189200,1069,49,463,962
1189220,1044,99,450,936
1189240,1066,66,468,956
1189260,1096,99,477,981
1189280,1121,101,477,1009
1189301,1066,58,468,955
1189321,1140,87,490,1026
1189341,1120,76,485,1006
1189361,1120,76,485,1006
1189381,1154,83,503,1035
1189401,1124,80,488,1009
1189421,1179,88,514,1057
1189442,1188,118,521,1061
1189462,1211,115,521,1087
1189482,1173,102,511,1051
1189502,1153,92,506,1031
1189522,1130,84,509,1005
1189542,1153,85,498,1036
1189562,1065,94,467,952
1189583,1115,92,488,998
1189603,1142,88,507,1019
1189623,1126,145,477,1009
1189643,1106,119,486,987
1189663,1069,98,474,953
1189683,1081,105,472,967
1189703,1030,95,472,910
1189724,1101,129,465,990
1189744,1027,120,448,917
1189764,1019,115,465,900
1189784,1014,135,458,895
1189804,1018,117,455,903
1189824,1009,132,456,890
1189844,1014,147,442,900
1189865,1012,112,450,900
1189885,1050,136,461,933
1189905,1009,129,450,894
1189925,977,123,434,866
1189945,1007,134,458,887
1189965,1001,133,446,886
1189985,1043,131,462,926
1190006,1058,130,467,940
1190026,1006,135,446,892
1190046,1012,119,451,898
1190066,1075,115,492,948
1190086,1090,139,466,976
1190106,1066,128,468,948
1190126,1088,132,475,970
1190147,1076,143,474,955
1190167,1111,87,510,983
1190187,1099,98,491,978
1190207,1107,127,478,990
1190227,1096,117,480,978
1190247,1082,150,465,965
1190267,1102,123,482,983
1190288,1033,94,449,925
1190308,1095,122,485,975
1190328,1062,104,466,949
1190348,1062,104,466,949
1190368,1087,112,475,971
1190388,1061,106,447,956
1190408,1072,119,474,954
1190429,1072,119,474,954
1190449,1058,141,455,944
1190469,1042,116,456,929
1190489,1046,99,461,934
1190509,1061,114,456,951
1190529,1092,117,478,974
1190549,1050,133,455,936
1190569,1068,130,474,948
1190590,1082,118,485,960
1190610,1102,148,483,979
1190630,1116,113,499,991
1190650,1076,120,474,958
1190670,1127,123,487,1008
1190690,1069,87,490,945
1190710,1162,124,501,1041
1190731,1096,93,486,978
1190751,1115,119,497,991
1190771,1132,130,500,1007
1190791,1119,96,498,997
1190811,1109,95,487,991
1190831,1108,73,486,992
1190851,1122,52,490,1008
1190872,1125,92,481,1012
1190892,1111,75,482,998
1190912,1094,73,470,985
1190932,1161,83,494,1048
1190952,1093,73,461,988
1190972,1077,67,464,970
1190992,1033,52,451,928
1191013,1056,60,447,954
1191033,1070,52,459,965
1191053,1070,64,453,967
1191073,1076,75,444,977
1191093,1034,44,440,935
1191113,1052,65,450,948
1191133,1061,60,453,958
1191154,1051,39,450,948
1191174,1057,67,446,956
1191194,1094,65,464,989
1191214,1093,82,464,987
1191234,1124,83,481,1013
1191254,1105,58,488,990
1191274,1186,103,508,1067
1191295,1177,86,509,1058
1191315,1134,82,496,1016
1191335,1180,99,517,1056
1191355,1153,85,513,1029
1191375,1178,84,527,1050
1191395,1178,84,527,1050
1191415,1219,88,534,1092
1191436,1206,110,540,1072
1191456,1235,104,548,1102
1191476,1235,104,548,1102
1191496,1207,88,542,1075
1191516,1180,97,531,1049
1191536,1207,107,529,1079
1191556,1176,106,532,1044
1191577,1153,113,502,1031
1191597,1153,113,502,1031
1191617,1118,99,497,997
1191637,1092,121,475,976
1191657,1027,76,469,911
1191677,1011,110,436,905
1191697,989,104,430,884
1191718,948,90,422,844
1191738,968,100,423,865
1191758,915,97,393,820
1191778,922,86,399,827
1191798,914,100,406,812
1191818,937,72,413,838
1191838,946,85,407,849
1191859,969,115,414,868
1191879,932,91,415,829
1191899,974,98,425,870
1191919,985,84,428,883
1191939,924,92,393,831
1191959,952,58,425,850
1191979,953,93,404,857
1192000,1014,95,440,908
1192020,1005,71,444,898
1192040,1046,108,441,942
1192060,1046,84,456,937
1192080,1094,81,477,980
1192100,1083,88,467,973
1192120,1045,83,455,937
1192141,1030,71,446,925
1192161,1023,90,448,915
1192181,1040,73,448,935
1192201,988,87,423,888
1192221,1007,97,435,902
1192241,942,48,419,841
1192261,1004,76,442,899
1192282,986,66,430,885
1192302,922,65,398,829
1192322,1024,98,439,919
1192342,976,88,412,880
1192362,976,88,412,880
1192382,946,72,411,849
1192402,924,57,404,829
1192423,924,57,404,829
1192443,927,83,402,831
1192463,885,80,378,796
1192483,888,66,389,796
1192503,923,65,384,837
1192523,927,52,411,829
1192543,909,45,382,823
1192564,860,88,358,777
1192584,930,41,403,837
1192604,904,66,384,816
1192624,958,113,400,863
1192644,926,58,406,829
1192664,975,86,408,881
1192684,944,72,407,848
1192705,940,60,404,846
1192725,979,66,427,878
1192745,977,70,416,880
1192765,974,78,426,872
1192785,943,70,420,841
1192805,943,70,420,841
1192825,922,45,414,822
1192845,912,41,402,818
1192866,933,65,376,851
1192886,908,64,392,817
1192906,908,64,392,817
1192926,923,65,384,836
1192946,932,38,404,839
1192966,947,66,397,857
1192986,950,83,404,855
1193007,919,57,382,833
1193027,938,97,413,836
1193047,907,72,399,811
1193067,904,83,396,808
1193087,959,100,407,863
1193107,867,81,387,771
1193127,933,97,402,836
1193148,905,86,396,809
1193168,937,87,406,840
1193188,964,84,433,856
1193208,971,104,424,868
1193228,944,100,420,839
1193248,915,95,411,812
1193268,946,102,411,846
1193289,938,104,410,836
1193309,933,82,413,832
1193329,940,117,400,843
1193349,950,74,406,855
1193369,930,103,408,829
1193389,962,104,428,855
1193409,962,104,428,855
1193430,990,137,436,878
1193450,1003,113,445,892
1193470,963,103,426,858
1193490,1014,116,451,900
1193510,995,96,440,887
1193530,1015,123,454,900
1193550,1025,130,456,908
1193571,1049,121,473,928
1193591,1063,138,480,938
1193611,1044,131,481,917
1193631,1066,146,468,946
1193651,1012,115,474,886
1193671,1056,131,485,929
1193691,1089,134,486,965
1193712,1089,132,505,956
1193732,1062,151,479,936
1193752,1040,137,487,908
1193772,1048,115,476,927
1193792,1037,130,478,911
1193812,1048,115,471,929
1193832,1038,126,461,921
1193853,1082,138,496,952
1193873,1022,128,475,896
1193893,1088,112,495,962
1193913,1088,112,495,962
1193933,1075,134,461,961
1193953,1046,121,473,924
1193973,1038,106,472,918
1193994,1054,105,468,938
1194014,1034,93,474,914
1194034,1041,116,466,924
1194054,1028,115,461,911
1194074,1049,107,477,928
1194094,1052,113,450,944
1194114,1082,87,484,964
1194135,1059,88,472,944
1194155,1047,110,465,932
1194175,1066,86,485,945
1194195,1079,116,476,961
1194215,1028,85,469,910
1194235,1043,111,457,930
1194255,1072,112,462,961
1194276,1021,81,449,912
1194296,1021,81,449,912
1194316,1001,77,439,896
1194336,1016,74,436,914
1194356,1004,105,447,893
1194376,1011,95,432,909
1194396,984,65,422,886
1194417,1019,73,449,912
1194437,998,67,436,895
1194457,976,80,430,872
1194477,976,80,430,872
1194497,946,87,410,847
1194517,996,68,432,894
1194558,996,68,432,894
1194578,955,40,424,855
1194598,966,83,413,869
1194618,964,67,415,867
1194638,913,44,405,817
1194658,964,50,407,872
1194678,931,45,401,839
1194699,931,45,401,839
1194719,919,52,394,828
1194739,917,37,391,828
1194759,917,37,391,828
1194779,947,49,408,853
1194799,965,55,405,873
1194819,951,68,399,860
1194840,927,34,400,835
1194860,906,39,379,822
1194880,928,22,402,836
1194900,920,58,384,834
1194920,944,64,405,850
1194940,910,61,384,822
1194960,936,66,404,842
1194981,954,36,415,858
1195001,958,67,408,864
1195021,919,77,383,832
1195041,901,56,392,809
1195061,961,73,413,864
1195081,961,73,413,864
1195101,955,57,416,857
1195121,937,91,416,835
1195142,975,85,427,872
1195162,1024,56,452,917
1195182,1079,86,479,962
1195202,1083,66,477,969
1195222,1092,85,475,979
1195242,1085,103,491,962
1195262,1054,92,472,938
1195283,1045,72,465,933
1195303,995,62,434,893
1195323,951,91,404,856
1195343,938,77,414,838
1195363,941,96,411,840
1195383,900,94,391,804
1195403,844,66,394,743
1195424,887,81,392,791
1195444,864,85,391,766
1195464,851,89,377,757
1195484,840,89,373,747
1195504,884,81,389,790
1195524,863,98,383,767
1195544,882,83,386,789
1195565,857,61,384,764
1195585,870,88,387,774
1195605,903,95,403,802
1195625,924,87,410,824
1195645,924,87,410,824
1195665,907,88,396,811
1195685,935,63,412,837
1195706,986,81,436,881
1195726,1005,103,433,900
1195746,1011,76,448,903
1195766,1062,99,459,953
1195786,1067,87,476,951
1195806,1110,108,482,994
1195826,1056,82,480,936
1195847,986,79,460,868
1195867,1036,80,468,920
1195887,1071,102,475,955
1195907,1060,101,470,944
1195927,1034,119,451,922
1195947,1011,118,466,889
1195967,1001,108,447,889
1195988,1042,132,466,922
1196008,1004,97,449,892
1196028,972,99,432,865
1196048,1029,103,471,909
1196068,1003,123,455,885
1196088,1045,115,474,924
1196108,991,98,455,874
1196129,1016,106,453,903
1196149,981,88,449,868
1196169,935,91,437,822
1196189,947,122,424,838
1196209,911,78,418,806
1196229,975,102,425,871
1196249,947,103,425,839
1196270,931,106,425,822
1196290,945,125,420,837
1196310,934,115,427,823
1196330,951,87,422,848
1196350,958,104,435,846
1196370,966,110,413,866
1196390,932,128,420,821
1196411,937,109,426,827
1196431,937,109,426,827
1196451,979,97,446,866
1196471,994,99,447,882
1196491,1015,108,458,900
1196511,1015,108,458,900
1196531,1038,119,453,926
1196552,1009,99,454,896
1196572,991,71,451,879
1196592,1028,95,456,916
1196632,1028,95,456,916
1196652,1051,110,461,938
1196672,1064,83,477,948
1196693,1064,83,477,948
1196713,1053,85,464,941
1196733,1044,65,462,933
1196753,1047,109,458,935
1196773,1024,84,449,917
1196793,1001,80,444,894
1196813,1041,70,462,931
1196834,982,84,434,877
1196854,996,81,435,892
1196874,915,72,404,818
1196894,915,72,404,818
1196914,898,41,405,800
1196934,935,54,406,841
1196954,966,92,392,878
1196975,902,60,400,806
1196995,950,86,398,858
1197015,927,62,405,831
1197035,960,81,412,862
1197055,945,81,407,849
1197075,945,81,407,849
1197095,961,83,412,864
1197116,951,83,426,846
1197136,971,63,414,875
1197156,978,79,437,871
1197176,946,70,416,846
1197196,936,73,407,839
1197216,1001,85,434,898
1197236,970,90,424,868
1197257,961,106,420,857
1197277,949,87,425,844
1197297,989,96,432,884
1197317,1041,99,450,933
1197337,988,95,437,881
1197357,970,98,425,866
1197377,940,98,420,835
1197397,940,98,420,835
1197418,948,124,427,837
1197438,891,56,400,794
1197458,930,86,400,835
1197478,898,109,380,805
1197498,872,93,373,782
1197518,869,93,392,770
1197538,870,71,383,778
1197559,871,94,390,773
1197579,901,93,411,796
1197599,918,109,401,818
1197619,988,88,433,884
1197639,986,60,437,882
1197659,1000,78,437,896
1197679,972,87,446,859
1197700,931,86,415,829
1197720,962,94,416,862
1197740,934,76,419,831
1197760,997,95,420,899
1197780,941,61,410,845
1197800,965,82,426,862
1197820,969,106,423,865
1197841,974,89,441,864
1197861,1002,90,432,900
1197881,995,98,439,887
1197901,999,107,424,898
1197921,931,105,409,829
1197941,947,97,430,838
1197961,954,94,418,852
1197982,954,94,418,852
1198002,935,107,410,833
1198022,945,113,416,840
1198042,994,89,446,883
1198062,977,116,441,864
1198082,978,88,443,867
1198102,995,95,451,881
1198123,1060,113,459,949
1198143,1052,75,482,932
1198163,1162,111,510,1038
1198183,1170,111,528,1038
1198203,1129,104,514,1000
1198223,1183,104,532,1051
1198243,1181,87,540,1046
1198264,1237,107,547,1104
1198284,1184,103,528,1055
1198304,1194,82,522,1070
1198324,1213,85,546,1080
1198344,1231,99,568,1087
1198364,1240,92,544,1110
1198384,1262,95,563,1125
1198405,1227,113,544,1094
1198425,1185,85,525,1058
1198445,1181,57,528,1055
1198465,1164,69,527,1035
1198485,1169,74,517,1045
1198505,1158,73,521,1031
1198525,1205,120,526,1077
1198546,1175,83,518,1051
1198566,1188,63,531,1061
1198586,1194,88,532,1066
1198606,1154,86,512,1031
1198626,1129,100,487,1014
1198646,1062,79,469,950
1198666,1062,79,469,950
1198687,1042,72,463,930
1198707,1035,73,451,928
1198727,963,92,400,871
1198747,940,102,406,842
1198767,894,88,390,799
1198787,904,75,399,807
1198807,937,65,409,840
1198828,913,103,387,820
1198848,919,57,407,822
1198868,879,82,391,782
1198888,941,96,404,844
1198908,920,68,410,820
1198928,951,87,418,849
1198948,989,104,424,887
1198969,911,76,392,818
1198989,955,103,423,850
1199009,959,82,410,863
1199029,992,80,433,889
1199049,992,80,433,889
1199069,997,105,431,893
1199089,1013,91,443,907
1199110,1036,88,453,928
1199130,1025,91,445,918
1199150,1042,91,447,936
1199170,1025,97,461,910
1199190,1055,141,464,937
1199210,1104,92,483,988
1199251,1104,92,483,988
1199271,1084,89,482,967
1199291,1156,122,516,1027
1199311,1098,83,485,982
1199331,1103,107,496,980
1199351,1136,102,500,1015
1199371,1085,86,478,970
1199392,1106,95,497,983
1199412,1050,88,466,937
1199432,1059,78,466,947
1199452,1039,85,462,926
1199472,1053,100,456,943
1199492,1027,96,445,921
1199512,1027,81,451,918
1199533,1013,81,441,908
1199553,1015,62,460,903
1199573,1019,75,452,910
1199593,964,100,412,866
1199613,997,70,453,885
1199633,1012,107,438,906
1199653,1012,128,428,908
1199674,962,85,429,857
1199694,1018,89,442,913
1199714,1014,83,452,904
1199734,1010,101,433,906
1199754,1046,109,465,930
1199774,1038,119,469,918
1199794,1038,119,469,918
1199815,1051,99,474,933
1199835,1056,87,459,946
1199855,1037,85,455,928
1199875,1028,90,453,918
1199895,986,100,436,878
1199915,986,106,448,872
1199935,984,98,438,876
1199956,982,133,427,874
1199976,957,96,421,854
1199996,899,123,370,810
1200016,875,84,394,776
1200036,896,78,408,794
1200056,937,117,408,835
1200076,937,128,419,828
1200096,917,136,404,812
1200117,966,121,442,850
1200137,945,104,422,839
1200157,939,80,418,837
1200177,935,96,417,831
1200197,926,93,404,828
1200217,928,132,413,820
1200237,941,117,425,831
1200258,934,104,421,827
1200278,1005,99,446,894
1200298,974,99,425,871
1200318,974,99,425,871
1200338,977,83,442,867
1200358,939,77,421,835
1200378,960,80,440,849
1200399,962,105,438,849
1200419,970,119,415,868
1200439,937,92,417,834
1200459,940,90,404,844
1200479,914,72,396,821
1200499,927,58,412,828
1200519,886,84,398,787
1200540,926,79,410,827
1200560,934,102,417,829
1200580,964,98,416,864
1200600,973,64,440,866
1200620,984,108,425,881
1200640,945,62,414,846
1200660,944,45,429,840
1200681,995,75,432,892
1200701,995,86,429,894
1200721,995,86,429,894
1200741,1018,85,447,910
1200761,1018,85,447,910
1200781,1005,62,440,902
1200801,966,75,428,862
1200822,986,75,427,885
1200842,968,86,426,865
1200862,968,86,426,865
1200882,929,80,417,826
1200922,929,80,417,826
1200942,951,92,414,851
1200963,931,57,426,825
1200983,952,107,402,856
1201003,939,89,419,836
1201023,936,76,428,829
1201043,1016,95,441,910
1201063,982,86,449,869
1201083,996,93,444,886
1201104,996,93,444,886
1201124,1002,69,445,895
1201144,1038,98,453,928
1201164,1010,86,457,896
1201184,985,71,448,874
1201204,993,94,444,883
1201224,977,71,455,861
1201245,990,94,447,878
1201265,976,76,440,867
1201285,939,48,416,840
1201305,1029,64,451,923
1201325,989,76,443,880
1201345,942,79,400,849
1201365,938,67,424,833
1201386,967,82,413,870
1201406,940,52,405,847
1201426,936,81,412,836
1201446,910,95,385,819
1201466,888,88,394,791
